fecha,estacion,comuna,mp25,estado_registro,nivel_calidad_aire,mes,dia_semana,mp25_dia_anterior,mp25_promedio_7d,temperatura_max,temperatura_min,temperatura_promedio,humedad_relativa,velocidad_viento,precipitacion,nivel_calidad_aire_dia_siguiente
2023-09-18,Puente Alto,Puente Alto,39.0,validado,regular,9,0,15.0,16.14,15.8,6.9,11.1,82,4.4,0.0,regular
2023-09-19,Puente Alto,Puente Alto,44.0,validado,regular,9,1,39.0,21.0,21.7,9.9,14.4,70,7.6,0.0,buena
2023-09-20,Puente Alto,Puente Alto,15.0,validado,buena,9,2,44.0,25.29,14.5,9.4,11.7,81,7.6,0.0,buena
2023-09-21,Puente Alto,Puente Alto,15.0,validado,buena,9,3,15.0,24.29,16.8,8.3,12.1,79,10.0,0.0,buena
2023-09-22,Puente Alto,Puente Alto,18.0,validado,buena,9,4,15.0,22.71,14.8,8.7,11.9,74,5.0,0.0,regular
2023-09-23,Puente Alto,Puente Alto,33.0,validado,regular,9,5,18.0,22.57,16.5,9.6,13.3,70,7.1,0.0,buena
2023-09-24,Puente Alto,Puente Alto,21.0,validado,buena,9,6,33.0,25.57,18.4,8.0,13.2,75,8.1,0.0,buena
2023-09-25,Puente Alto,Puente Alto,13.0,validado,buena,9,0,21.0,26.43,15.8,7.9,11.7,71,15.3,0.2,buena
2023-09-26,Puente Alto,Puente Alto,8.0,validado,buena,9,1,13.0,22.71,14.5,5.7,9.9,76,10.1,0.0,buena
2023-09-27,Puente Alto,Puente Alto,15.0,validado,buena,9,2,8.0,17.57,18.8,4.0,11.5,64,8.3,0.0,buena
2023-09-28,Puente Alto,Puente Alto,17.0,validado,buena,9,3,15.0,17.57,16.5,9.1,12.4,74,8.0,0.0,buena
2023-09-29,Puente Alto,Puente Alto,20.0,validado,buena,9,4,17.0,17.86,20.6,6.6,13.5,64,7.9,0.0,buena
2023-09-30,Puente Alto,Puente Alto,22.0,validado,buena,9,5,20.0,18.14,20.8,7.4,13.7,65,8.1,0.0,buena
2023-10-01,Puente Alto,Puente Alto,14.0,validado,buena,10,6,22.0,16.57,16.5,7.1,11.1,78,10.0,0.7,buena
2023-10-02,Puente Alto,Puente Alto,9.0,validado,buena,10,0,14.0,15.57,13.5,7.2,9.7,87,8.6,0.1,buena
2023-10-03,Puente Alto,Puente Alto,9.0,validado,buena,10,1,9.0,15.0,14.2,5.4,9.9,81,6.4,13.4,buena
2023-10-04,Puente Alto,Puente Alto,10.0,validado,buena,10,2,9.0,15.14,18.2,2.2,10.6,61,9.1,0.0,buena
2023-10-05,Puente Alto,Puente Alto,12.0,validado,buena,10,3,10.0,14.43,16.9,6.3,11.0,70,11.9,1.6,buena
2023-10-06,Puente Alto,Puente Alto,12.0,validado,buena,10,4,12.0,13.71,15.4,7.2,10.4,80,10.6,0.0,buena
2023-10-07,Puente Alto,Puente Alto,17.0,validado,buena,10,5,12.0,12.57,19.1,1.7,11.8,64,8.8,0.0,buena
2023-10-08,Puente Alto,Puente Alto,14.0,validado,buena,10,6,17.0,11.86,21.8,6.6,14.5,61,8.2,0.0,buena
2023-10-09,Puente Alto,Puente Alto,14.0,validado,buena,10,0,14.0,11.86,23.1,7.4,15.5,57,10.0,0.0,buena
2023-10-10,Puente Alto,Puente Alto,15.0,validado,buena,10,1,14.0,12.57,16.2,8.9,12.5,74,8.6,0.0,buena
2023-10-11,Puente Alto,Puente Alto,16.0,validado,buena,10,2,15.0,13.43,17.7,6.0,11.9,71,8.7,0.0,buena
2023-10-12,Puente Alto,Puente Alto,13.0,validado,buena,10,3,16.0,14.29,21.0,6.1,14.0,56,8.0,0.0,buena
2023-10-13,Puente Alto,Puente Alto,16.0,validado,buena,10,4,13.0,14.43,22.2,6.2,14.9,53,8.7,0.0,buena
2023-10-14,Puente Alto,Puente Alto,14.0,validado,buena,10,5,16.0,15.0,21.8,8.4,15.4,59,10.0,0.0,buena
2023-10-15,Puente Alto,Puente Alto,11.0,validado,buena,10,6,14.0,14.57,20.3,8.4,14.4,62,10.9,0.0,buena
2023-10-16,Puente Alto,Puente Alto,11.0,validado,buena,10,0,11.0,14.14,20.3,7.2,14.3,62,8.3,0.0,buena
2023-10-17,Puente Alto,Puente Alto,13.0,validado,buena,10,1,11.0,13.71,23.7,9.0,16.0,56,12.1,0.0,buena
2023-10-18,Puente Alto,Puente Alto,12.0,validado,buena,10,2,13.0,13.43,18.8,8.4,13.1,73,10.5,8.9,buena
2023-10-19,Puente Alto,Puente Alto,16.0,validado,buena,10,3,12.0,12.86,24.3,5.6,15.5,51,7.7,0.0,buena
2023-10-20,Puente Alto,Puente Alto,22.0,validado,buena,10,4,16.0,13.29,21.2,11.9,16.3,65,9.4,0.0,regular
2023-10-21,Puente Alto,Puente Alto,31.0,validado,regular,10,5,22.0,14.14,15.2,10.3,12.8,87,4.1,0.0,regular
2023-10-22,Puente Alto,Puente Alto,38.0,validado,regular,10,6,31.0,16.57,18.8,11.3,14.8,79,8.1,0.2,buena
2023-12-01,Puente Alto,Puente Alto,13.0,validado,buena,12,4,38.0,20.43,22.9,9.8,15.4,73,13.1,0.0,buena
2023-12-02,Puente Alto,Puente Alto,13.0,validado,buena,12,5,13.0,20.71,24.0,10.5,16.9,62,12.1,0.0,buena
2023-12-03,Puente Alto,Puente Alto,13.0,validado,buena,12,6,13.0,20.71,26.6,10.7,18.8,48,11.8,0.0,buena
2023-12-04,Puente Alto,Puente Alto,9.0,validado,buena,12,0,13.0,20.86,26.6,12.2,18.6,46,13.0,0.0,buena
2023-12-05,Puente Alto,Puente Alto,11.0,validado,buena,12,1,9.0,19.86,22.2,10.3,15.5,57,12.6,0.0,buena
2023-12-06,Puente Alto,Puente Alto,13.0,validado,buena,12,2,11.0,18.29,26.7,10.8,18.6,48,10.2,0.0,buena
2023-12-07,Puente Alto,Puente Alto,13.0,validado,buena,12,3,13.0,15.71,30.0,11.1,20.6,41,10.9,0.0,buena
2023-12-08,Puente Alto,Puente Alto,15.0,validado,buena,12,4,13.0,12.14,25.9,15.6,19.6,59,12.6,0.0,buena
2023-12-09,Puente Alto,Puente Alto,14.0,validado,buena,12,5,15.0,12.43,29.2,12.6,21.3,49,10.8,0.0,buena
2023-12-10,Puente Alto,Puente Alto,15.0,validado,buena,12,6,14.0,12.57,32.1,12.8,21.2,42,15.5,0.0,buena
2023-12-11,Puente Alto,Puente Alto,20.0,validado,buena,12,0,15.0,12.86,25.1,11.6,17.8,70,11.9,0.0,buena
2023-12-12,Puente Alto,Puente Alto,15.0,validado,buena,12,1,20.0,14.43,28.5,15.0,21.2,51,12.4,0.0,buena
2023-12-13,Puente Alto,Puente Alto,11.0,validado,buena,12,2,15.0,15.0,30.3,14.9,22.9,42,11.3,0.0,buena
2023-12-14,Puente Alto,Puente Alto,12.0,validado,buena,12,3,11.0,14.71,25.7,14.6,19.9,48,13.8,0.0,buena
2023-12-15,Puente Alto,Puente Alto,13.0,validado,buena,12,4,12.0,14.57,26.7,13.5,19.3,52,14.4,0.0,buena
2023-12-16,Puente Alto,Puente Alto,6.0,validado,buena,12,5,13.0,14.29,22.1,10.1,15.2,65,15.1,0.0,buena
2023-12-17,Puente Alto,Puente Alto,5.0,validado,buena,12,6,6.0,13.14,24.4,9.2,16.0,58,13.0,0.0,buena
2023-12-18,Puente Alto,Puente Alto,8.0,validado,buena,12,0,5.0,11.71,28.2,12.7,19.6,46,12.6,0.0,buena
2023-12-19,Puente Alto,Puente Alto,12.0,validado,buena,12,1,8.0,10.0,23.0,12.3,17.3,53,14.5,0.0,buena
2023-12-20,Puente Alto,Puente Alto,18.0,validado,buena,12,2,12.0,9.57,28.4,11.9,19.4,52,12.6,0.0,buena
2023-12-21,Puente Alto,Puente Alto,19.0,validado,buena,12,3,18.0,10.57,28.9,14.7,21.1,48,14.6,0.0,buena
2023-12-22,Puente Alto,Puente Alto,16.0,validado,buena,12,4,19.0,11.57,30.4,14.5,21.8,49,13.4,0.0,buena
2023-12-23,Puente Alto,Puente Alto,14.0,validado,buena,12,5,16.0,12.0,30.6,16.8,22.5,44,15.7,0.0,buena
2023-12-24,Puente Alto,Puente Alto,16.0,validado,buena,12,6,14.0,13.14,27.5,15.7,20.8,50,13.6,0.0,buena
2023-12-25,Puente Alto,Puente Alto,17.0,validado,buena,12,0,16.0,14.71,32.2,14.9,23.9,41,8.9,0.0,buena
2023-12-26,Puente Alto,Puente Alto,12.0,validado,buena,12,1,17.0,16.0,25.8,15.1,21.2,52,10.8,0.0,buena
2023-12-27,Puente Alto,Puente Alto,12.0,validado,buena,12,2,12.0,16.0,26.8,14.1,19.4,68,12.9,0.0,buena
2023-12-28,Puente Alto,Puente Alto,11.0,validado,buena,12,3,12.0,15.14,20.2,12.9,16.0,82,9.7,0.0,buena
2023-12-29,Puente Alto,Puente Alto,16.0,validado,buena,12,4,11.0,14.0,28.3,12.7,19.5,64,10.9,0.0,buena
2023-12-30,Puente Alto,Puente Alto,10.0,validado,buena,12,5,16.0,14.0,25.2,12.6,17.7,71,13.5,0.0,buena
2023-12-31,Puente Alto,Puente Alto,13.0,validado,buena,12,6,10.0,13.43,26.8,11.6,18.6,63,14.4,0.0,buena
2024-01-01,Puente Alto,Puente Alto,11.0,validado,buena,1,0,13.0,13.0,28.6,13.7,20.0,57,13.1,0.0,buena
2024-01-02,Puente Alto,Puente Alto,13.0,validado,buena,1,1,11.0,12.14,29.6,15.0,21.2,57,14.1,0.0,buena
2024-01-03,Puente Alto,Puente Alto,15.0,validado,buena,1,2,13.0,12.29,29.0,16.3,21.7,55,11.8,0.0,buena
2024-01-04,Puente Alto,Puente Alto,14.0,validado,buena,1,3,15.0,12.71,27.9,15.8,21.2,61,12.6,0.0,buena
2024-01-05,Puente Alto,Puente Alto,13.0,validado,buena,1,4,14.0,13.14,25.6,16.4,20.2,65,12.1,0.0,buena
2024-01-06,Puente Alto,Puente Alto,13.0,validado,buena,1,5,13.0,12.71,26.2,15.4,19.9,67,13.6,0.0,buena
2024-01-07,Puente Alto,Puente Alto,9.0,validado,buena,1,6,13.0,13.14,28.7,14.3,20.9,54,13.0,0.0,buena
2024-01-08,Puente Alto,Puente Alto,8.0,validado,buena,1,0,9.0,12.57,28.7,15.3,21.0,46,15.7,0.0,buena
2024-01-09,Puente Alto,Puente Alto,9.0,validado,buena,1,1,8.0,12.14,28.6,15.8,20.9,46,13.6,0.0,buena
2024-01-10,Puente Alto,Puente Alto,12.0,validado,buena,1,2,9.0,11.57,28.7,15.2,21.1,47,12.2,0.0,buena
2024-01-11,Puente Alto,Puente Alto,15.0,validado,buena,1,3,12.0,11.14,29.0,16.1,21.4,45,12.6,0.0,buena
2024-01-12,Puente Alto,Puente Alto,14.0,validado,buena,1,4,15.0,11.29,27.3,15.2,20.3,53,12.8,0.0,buena
2024-01-13,Puente Alto,Puente Alto,13.0,validado,buena,1,5,14.0,11.43,26.5,13.5,19.1,58,12.9,0.0,buena
2024-01-14,Puente Alto,Puente Alto,9.0,validado,buena,1,6,13.0,11.43,32.1,14.4,23.3,36,11.9,0.0,buena
2024-01-15,Puente Alto,Puente Alto,8.0,validado,buena,1,0,9.0,11.43,29.6,14.2,22.6,34,16.5,0.0,buena
2024-01-16,Puente Alto,Puente Alto,7.0,validado,buena,1,1,8.0,11.43,30.0,12.1,21.5,41,11.2,0.0,buena
2024-01-17,Puente Alto,Puente Alto,10.0,validado,buena,1,2,7.0,11.14,29.0,16.6,22.4,43,13.7,0.0,buena
2024-01-18,Puente Alto,Puente Alto,12.0,validado,buena,1,3,10.0,10.86,30.4,14.8,22.3,48,10.9,0.0,buena
2024-01-19,Puente Alto,Puente Alto,14.0,validado,buena,1,4,12.0,10.43,31.8,16.3,23.9,41,11.5,0.0,buena
2024-01-20,Puente Alto,Puente Alto,17.0,validado,buena,1,5,14.0,10.43,29.8,19.4,24.0,39,9.6,0.0,buena
2024-01-21,Puente Alto,Puente Alto,16.0,validado,buena,1,6,17.0,11.0,31.9,18.8,24.4,40,12.6,0.0,buena
2024-01-22,Puente Alto,Puente Alto,16.0,validado,buena,1,0,16.0,12.0,32.7,17.4,24.7,42,14.5,0.0,buena
2024-01-23,Puente Alto,Puente Alto,16.0,validado,buena,1,1,16.0,13.14,29.9,17.4,22.8,55,10.5,0.0,buena
2024-01-24,Puente Alto,Puente Alto,17.0,validado,buena,1,2,16.0,14.43,33.6,19.2,25.3,46,14.8,0.0,buena
2024-01-25,Puente Alto,Puente Alto,13.0,validado,buena,1,3,17.0,15.43,30.6,18.5,24.2,53,13.7,0.0,buena
2024-01-26,Puente Alto,Puente Alto,13.0,validado,buena,1,4,13.0,15.57,29.2,17.2,22.5,57,10.5,0.0,buena
2024-01-27,Puente Alto,Puente Alto,13.0,validado,buena,1,5,13.0,15.43,32.3,18.7,23.9,54,15.1,0.0,buena
2024-01-28,Puente Alto,Puente Alto,12.0,validado,buena,1,6,13.0,14.86,28.8,18.5,22.9,59,13.1,0.0,buena
2024-01-29,Puente Alto,Puente Alto,14.0,validado,buena,1,0,12.0,14.29,31.4,17.6,23.7,55,12.5,0.0,buena
2024-01-30,Puente Alto,Puente Alto,16.0,validado,buena,1,1,14.0,14.0,33.3,17.2,25.4,45,11.6,0.0,buena
2024-01-31,Puente Alto,Puente Alto,16.0,validado,buena,1,2,16.0,14.0,35.0,18.7,26.7,34,13.4,0.0,buena
2024-02-01,Puente Alto,Puente Alto,15.0,validado,buena,2,3,16.0,13.86,33.6,18.2,25.3,35,14.9,0.0,buena
2024-02-02,Puente Alto,Puente Alto,13.0,validado,buena,2,4,15.0,14.14,33.7,19.5,26.1,35,16.9,0.0,buena
2024-02-03,Puente Alto,Puente Alto,10.0,validado,buena,2,5,13.0,14.14,34.4,17.6,26.2,30,10.7,0.0,buena
2024-02-04,Puente Alto,Puente Alto,23.0,validado,buena,2,6,10.0,13.71,29.7,17.4,23.9,43,11.5,0.0,buena
2024-02-05,Puente Alto,Puente Alto,22.0,validado,buena,2,0,23.0,15.29,31.5,16.0,23.1,54,10.9,0.0,buena
2024-02-06,Puente Alto,Puente Alto,17.0,validado,buena,2,1,22.0,16.43,29.9,18.0,23.6,48,12.1,0.0,buena
2024-02-07,Puente Alto,Puente Alto,12.0,validado,buena,2,2,17.0,16.57,32.6,17.3,24.3,50,12.6,0.0,buena
2024-02-08,Puente Alto,Puente Alto,8.0,validado,buena,2,3,12.0,16.0,31.4,18.3,24.2,51,17.0,0.0,buena
2024-02-09,Puente Alto,Puente Alto,11.0,validado,buena,2,4,8.0,15.0,29.8,17.6,22.7,45,13.2,0.0,buena
2024-02-10,Puente Alto,Puente Alto,11.0,validado,buena,2,5,11.0,14.71,32.5,16.9,24.2,44,12.4,0.0,buena
2024-02-11,Puente Alto,Puente Alto,10.0,validado,buena,2,6,11.0,14.86,28.9,17.5,22.3,51,11.5,0.0,buena
2024-02-12,Puente Alto,Puente Alto,12.0,validado,buena,2,0,10.0,13.0,32.8,15.9,24.2,46,11.1,0.0,buena
2024-02-13,Puente Alto,Puente Alto,12.0,validado,buena,2,1,12.0,11.57,30.3,17.4,23.4,42,14.0,0.0,buena
2024-02-14,Puente Alto,Puente Alto,14.0,validado,buena,2,2,12.0,10.86,30.7,17.1,22.3,56,10.1,0.0,buena
2024-02-15,Puente Alto,Puente Alto,17.0,validado,buena,2,3,14.0,11.14,32.1,17.8,22.8,57,13.0,0.0,buena
2024-02-16,Puente Alto,Puente Alto,17.0,validado,buena,2,4,17.0,12.43,29.0,17.3,22.2,62,10.5,0.0,buena
2024-02-17,Puente Alto,Puente Alto,16.0,validado,buena,2,5,17.0,13.29,31.3,17.7,24.1,49,12.1,0.0,buena
2024-02-18,Puente Alto,Puente Alto,12.0,validado,buena,2,6,16.0,14.0,32.2,17.4,24.2,41,12.3,0.0,buena
2024-02-19,Puente Alto,Puente Alto,15.0,validado,buena,2,0,12.0,14.29,27.2,16.6,21.3,56,11.0,0.0,buena
2024-02-20,Puente Alto,Puente Alto,11.0,validado,buena,2,1,15.0,14.71,28.2,13.8,20.2,68,13.2,0.0,buena
2024-02-21,Puente Alto,Puente Alto,9.0,validado,buena,2,2,11.0,14.57,27.6,14.3,19.6,70,14.3,0.0,buena
2024-02-22,Puente Alto,Puente Alto,6.0,validado,buena,2,3,9.0,13.86,17.7,12.7,15.0,90,12.1,15.0,buena
2024-02-23,Puente Alto,Puente Alto,7.0,validado,buena,2,4,6.0,12.29,26.2,12.9,19.6,66,7.2,0.7,buena
2024-02-24,Puente Alto,Puente Alto,10.0,validado,buena,2,5,7.0,10.86,27.5,14.3,20.8,60,9.5,0.0,buena
2024-02-25,Puente Alto,Puente Alto,11.0,validado,buena,2,6,10.0,10.0,28.2,14.6,20.9,58,10.9,0.0,buena
2024-02-26,Puente Alto,Puente Alto,13.0,validado,buena,2,0,11.0,9.86,29.5,15.9,22.2,58,9.6,0.0,buena
2024-02-27,Puente Alto,Puente Alto,12.0,validado,buena,2,1,13.0,9.57,28.7,16.5,21.9,53,11.3,0.0,buena
2024-02-28,Puente Alto,Puente Alto,11.0,validado,buena,2,2,12.0,9.71,29.9,16.7,22.5,50,9.8,0.0,buena
2024-02-29,Puente Alto,Puente Alto,9.0,validado,buena,2,3,11.0,10.0,30.7,15.8,22.9,47,9.8,0.0,buena
2024-03-01,Puente Alto,Puente Alto,13.0,validado,buena,3,4,9.0,10.43,27.6,18.5,22.5,48,10.7,0.0,buena
2024-03-02,Puente Alto,Puente Alto,13.0,validado,buena,3,5,13.0,11.29,29.1,17.8,22.5,46,9.6,0.0,buena
2024-03-03,Puente Alto,Puente Alto,10.0,validado,buena,3,6,13.0,11.71,29.2,18.4,22.8,39,9.9,0.0,buena
2024-03-04,Puente Alto,Puente Alto,11.0,validado,buena,3,0,10.0,11.57,30.0,15.4,22.7,41,8.7,0.0,buena
2024-03-05,Puente Alto,Puente Alto,13.0,validado,buena,3,1,11.0,11.29,28.1,14.8,21.1,48,8.9,0.0,buena
2024-03-06,Puente Alto,Puente Alto,13.0,validado,buena,3,2,13.0,11.43,27.7,15.9,21.3,51,9.3,0.0,buena
2024-03-07,Puente Alto,Puente Alto,10.0,validado,buena,3,3,13.0,11.71,26.6,14.5,19.9,51,12.6,0.0,buena
2024-03-08,Puente Alto,Puente Alto,7.0,validado,buena,3,4,10.0,11.86,26.8,13.4,18.8,49,14.0,0.0,buena
2024-03-09,Puente Alto,Puente Alto,10.0,validado,buena,3,5,7.0,11.0,28.6,12.9,21.0,41,10.2,0.0,buena
2024-03-10,Puente Alto,Puente Alto,11.0,validado,buena,3,6,10.0,10.57,27.9,14.2,20.9,46,14.9,0.0,buena
2024-03-15,Puente Alto,Puente Alto,20.0,validado,buena,3,4,11.0,10.71,27.1,16.3,20.6,38,9.8,0.0,buena
2024-03-16,Puente Alto,Puente Alto,22.0,validado,buena,3,5,20.0,12.0,27.3,15.9,20.5,37,9.4,0.0,buena
2024-03-17,Puente Alto,Puente Alto,20.0,validado,buena,3,6,22.0,13.29,28.8,14.4,21.3,32,11.8,0.0,buena
2024-03-18,Puente Alto,Puente Alto,20.0,validado,buena,3,0,20.0,14.29,29.9,13.9,22.1,30,9.8,0.0,buena
2024-03-19,Puente Alto,Puente Alto,20.0,validado,buena,3,1,20.0,15.71,26.5,15.8,20.6,38,13.7,0.0,buena
2024-03-20,Puente Alto,Puente Alto,21.0,validado,buena,3,2,20.0,17.57,21.1,12.5,15.9,71,12.7,1.0,buena
2024-03-21,Puente Alto,Puente Alto,24.0,validado,buena,3,3,21.0,19.14,30.6,15.0,21.6,50,12.1,1.0,buena
2024-03-22,Puente Alto,Puente Alto,17.0,validado,buena,3,4,24.0,21.0,30.9,15.9,22.8,40,12.1,0.0,buena
2024-03-23,Puente Alto,Puente Alto,14.0,validado,buena,3,5,17.0,20.57,28.5,17.6,22.2,51,11.2,0.0,buena
2024-03-24,Puente Alto,Puente Alto,12.0,validado,buena,3,6,14.0,19.43,29.5,18.4,22.7,50,8.3,0.0,buena
2024-03-25,Puente Alto,Puente Alto,13.0,validado,buena,3,0,12.0,18.29,27.4,15.4,21.4,54,11.0,0.0,buena
2024-03-26,Puente Alto,Puente Alto,17.0,validado,buena,3,1,13.0,17.29,27.9,15.8,21.0,61,7.9,0.0,buena
2024-03-27,Puente Alto,Puente Alto,18.0,validado,buena,3,2,17.0,16.86,28.1,15.6,21.2,61,8.9,0.0,buena
2024-03-28,Puente Alto,Puente Alto,19.0,validado,buena,3,3,18.0,16.43,28.7,15.9,21.4,54,10.7,0.0,buena
2024-03-29,Puente Alto,Puente Alto,21.0,validado,buena,3,4,19.0,15.71,29.3,16.0,22.2,52,11.5,0.0,buena
2024-03-30,Puente Alto,Puente Alto,21.0,validado,buena,3,5,21.0,16.29,29.3,14.7,22.1,49,8.8,0.0,buena
2024-03-31,Puente Alto,Puente Alto,12.0,validado,buena,3,6,21.0,17.29,28.0,17.8,22.1,34,10.8,0.0,buena
2024-04-01,Puente Alto,Puente Alto,16.0,validado,buena,4,0,12.0,17.29,25.6,15.9,19.8,35,12.0,0.0,buena
2024-04-02,Puente Alto,Puente Alto,18.0,validado,buena,4,1,16.0,17.71,23.8,14.5,18.7,43,20.2,5.2,buena
2024-04-03,Puente Alto,Puente Alto,22.0,validado,buena,4,2,18.0,17.86,20.3,13.4,16.1,64,5.9,0.0,buena
2024-04-04,Puente Alto,Puente Alto,21.0,validado,buena,4,3,22.0,18.43,26.1,14.3,19.2,52,8.7,0.0,buena
2024-04-05,Puente Alto,Puente Alto,15.0,validado,buena,4,4,21.0,18.71,27.8,13.6,19.6,42,10.0,0.0,buena
2024-04-06,Puente Alto,Puente Alto,18.0,validado,buena,4,5,15.0,17.86,24.3,13.8,18.4,54,11.6,0.0,buena
2024-04-07,Puente Alto,Puente Alto,17.0,validado,buena,4,6,18.0,17.43,27.7,11.9,18.9,40,9.7,0.0,buena
2024-04-08,Puente Alto,Puente Alto,16.0,validado,buena,4,0,17.0,18.14,24.7,15.2,19.2,45,9.5,0.0,buena
2024-04-09,Puente Alto,Puente Alto,20.0,validado,buena,4,1,16.0,18.14,25.7,14.9,19.2,44,8.8,0.0,buena
2024-04-10,Puente Alto,Puente Alto,20.0,validado,buena,4,2,20.0,18.43,26.5,13.1,18.9,37,12.2,0.0,buena
2024-04-11,Puente Alto,Puente Alto,21.0,validado,buena,4,3,20.0,18.14,22.0,11.4,16.0,52,9.3,0.0,buena
2024-04-12,Puente Alto,Puente Alto,21.0,validado,buena,4,4,21.0,18.14,16.1,9.5,13.0,72,8.8,0.0,buena
2024-04-13,Puente Alto,Puente Alto,22.0,validado,buena,4,5,21.0,19.0,16.9,9.6,13.0,74,8.0,5.0,buena
2024-04-14,Puente Alto,Puente Alto,15.0,validado,buena,4,6,22.0,19.57,18.8,9.0,13.6,74,9.0,1.1,buena
2024-04-15,Puente Alto,Puente Alto,12.0,validado,buena,4,0,15.0,19.29,17.2,10.9,12.7,80,8.0,6.5,buena
2024-04-16,Puente Alto,Puente Alto,17.0,validado,buena,4,1,12.0,18.71,22.2,8.3,14.8,60,8.9,0.0,buena
2024-04-17,Puente Alto,Puente Alto,15.0,validado,buena,4,2,17.0,18.29,26.8,8.3,17.1,34,5.9,0.0,buena
2024-04-18,Puente Alto,Puente Alto,19.0,validado,buena,4,3,15.0,17.57,29.7,11.4,19.6,38,9.0,0.0,buena
2024-04-19,Puente Alto,Puente Alto,22.0,validado,buena,4,4,19.0,17.29,23.5,12.9,18.1,47,6.1,0.0,regular
2024-04-20,Puente Alto,Puente Alto,32.0,validado,regular,4,5,22.0,17.43,21.5,13.0,17.1,51,7.2,0.0,regular
2024-04-21,Puente Alto,Puente Alto,26.0,validado,regular,4,6,32.0,18.86,17.1,11.4,15.2,65,12.5,0.1,buena
2024-04-22,Puente Alto,Puente Alto,14.0,validado,buena,4,0,26.0,20.43,19.7,10.3,14.3,68,11.8,0.2,buena
2024-04-23,Puente Alto,Puente Alto,18.0,validado,buena,4,1,14.0,20.71,24.0,8.6,15.5,51,7.2,0.0,buena
2024-04-24,Puente Alto,Puente Alto,15.0,validado,buena,4,2,18.0,20.86,21.9,9.8,14.5,49,12.0,0.0,buena
2024-04-25,Puente Alto,Puente Alto,14.0,validado,buena,4,3,15.0,20.86,20.6,8.3,14.0,53,10.9,0.0,buena
2024-04-26,Puente Alto,Puente Alto,14.0,validado,buena,4,4,14.0,20.14,18.6,9.6,13.5,58,10.6,0.0,buena
2024-04-27,Puente Alto,Puente Alto,19.0,validado,buena,4,5,14.0,19.0,19.2,8.5,13.2,59,8.0,0.0,buena
2024-04-28,Puente Alto,Puente Alto,22.0,validado,buena,4,6,19.0,17.14,16.7,7.6,11.5,51,9.6,0.0,buena
2024-04-29,Puente Alto,Puente Alto,16.0,validado,buena,4,0,22.0,16.57,16.2,7.1,11.8,49,13.4,0.0,buena
2024-04-30,Puente Alto,Puente Alto,11.0,validado,buena,4,1,16.0,16.86,14.9,7.3,10.9,70,12.0,7.7,buena
2024-05-01,Puente Alto,Puente Alto,15.0,validado,buena,5,2,11.0,15.86,13.2,5.7,9.7,81,8.4,0.9,buena
2024-05-02,Puente Alto,Puente Alto,18.0,validado,buena,5,3,15.0,15.86,14.3,0.6,8.0,68,6.5,0.0,regular
2024-05-03,Puente Alto,Puente Alto,26.0,validado,regular,5,4,18.0,16.43,15.9,5.7,10.4,62,9.4,0.0,regular
2024-05-04,Puente Alto,Puente Alto,27.0,validado,regular,5,5,26.0,18.14,16.6,6.4,11.3,57,7.7,0.0,buena
2024-05-05,Puente Alto,Puente Alto,20.0,validado,buena,5,6,27.0,19.29,15.3,7.7,10.7,62,5.4,0.0,buena
2024-05-06,Puente Alto,Puente Alto,17.0,validado,buena,5,0,20.0,19.0,15.2,5.2,9.7,70,9.8,0.5,buena
2024-05-07,Puente Alto,Puente Alto,9.0,validado,buena,5,1,17.0,19.14,9.2,3.6,6.4,82,13.5,32.7,buena
2024-05-08,Puente Alto,Puente Alto,18.0,validado,buena,5,2,9.0,18.86,14.0,-3.4,5.0,77,9.8,0.0,regular
2024-05-09,Puente Alto,Puente Alto,31.0,validado,regular,5,3,18.0,19.29,17.5,0.9,8.3,63,8.0,0.0,regular
2024-05-10,Puente Alto,Puente Alto,31.0,validado,regular,5,4,31.0,21.14,12.8,5.0,8.5,70,6.3,0.0,regular
2024-05-11,Puente Alto,Puente Alto,39.0,validado,regular,5,5,31.0,21.86,13.0,4.4,8.1,70,7.0,0.1,regular
2024-05-12,Puente Alto,Puente Alto,36.0,validado,regular,5,6,39.0,23.57,12.2,1.5,7.9,71,7.3,1.2,regular
2024-05-13,Puente Alto,Puente Alto,26.0,validado,regular,5,0,36.0,25.86,13.7,-0.1,6.0,55,6.6,0.0,regular
2024-05-14,Puente Alto,Puente Alto,38.0,validado,regular,5,1,26.0,27.14,15.2,0.3,7.3,51,6.8,0.0,regular
2024-05-15,Puente Alto,Puente Alto,27.0,validado,regular,5,2,38.0,31.29,8.5,1.7,5.4,74,8.6,4.6,buena
2024-05-16,Puente Alto,Puente Alto,23.0,validado,buena,5,3,27.0,32.57,12.8,-1.6,5.6,67,7.6,0.0,regular
2024-05-17,Puente Alto,Puente Alto,28.0,validado,regular,5,4,23.0,31.43,12.5,1.2,6.3,59,7.9,0.2,regular
2024-05-18,Puente Alto,Puente Alto,35.0,validado,regular,5,5,28.0,31.0,14.3,-0.9,6.2,55,8.6,0.0,regular
2024-05-19,Puente Alto,Puente Alto,49.0,validado,regular,5,6,35.0,30.43,17.8,0.2,9.3,48,6.2,0.0,buena
2024-05-20,Puente Alto,Puente Alto,21.0,validado,buena,5,0,49.0,32.29,10.3,7.9,9.2,77,11.5,31.5,buena
